transaction_id,timestamp,merchant_id,customer_id,amount,risk_score,decision,reason_codes,review_state,actual_label,amount_zscore_past,is_new_device,ip_txn_count_10min_past,customer_txn_count_10min_past,customer_failed_attempts_1h_past,country_mismatch
TXN_82eae7dd13,2026-08-26 17:01:19.459170,M_0002,C_00611,524.0,0.0118,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.4476770547949325,0,0,0,0,0
TXN_5d97463f79,2026-08-26 17:02:40.150475,M_0008,C_00656,3107.59,0.0411,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.15305492578165913,0,0,0,0,0
TXN_88ab661d49,2026-08-26 17:03:23.352660,M_0008,C_00227,4026.32,0.0298,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.35546197594626283,0,0,0,0,0
TXN_d15fea7bb7,2026-08-26 17:11:04.398085,M_0011,C_00680,5461.26,0.012,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.12903882255517035,0,0,0,0,0
TXN_f11eecd818,2026-08-26 17:11:16.981373,M_0002,C_00158,3862.89,0.0217,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.033754360156180774,0,0,0,0,0
TXN_69aff19609,2026-08-26 17:19:51.607250,M_0009,C_00761,906.93,0.0154,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.3435420146774617,0,0,0,0,0
TXN_5e72dd609f,2026-08-26 17:22:17.970693,M_0003,C_00176,2683.0,0.0132,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3152763214619642,0,0,0,0,0
TXN_b3f5e341c3,2026-08-26 17:23:25.975740,M_0006,C_00700,322.31,0.0356,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.3721947726587789,0,0,0,0,0
TXN_7af2e96367,2026-08-26 17:32:04.748743,M_0000,C_00425,1961.3,0.0066,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3508428723119414,0,0,0,0,0
TXN_f12c7f0833,2026-08-26 17:34:29.904335,M_0009,C_00410,2012.85,0.0284,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8533290445417011,0,0,0,0,0
TXN_1cfe8ef12c,2026-08-26 17:52:42.791210,M_0010,C_00172,1012.86,0.0231,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8194182437829785,0,0,0,0,0
TXN_0a2fd3029c,2026-08-26 17:58:32.432715,M_0006,C_00328,1201.09,0.1869,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.0769118336126766,0,0,0,0,0
TXN_ee2ad863c8,2026-08-26 18:10:19.029222,M_0008,C_00227,4770.07,0.0281,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7669976232432977,0,0,0,0,0
TXN_23d5df2632,2026-08-26 18:20:37.689125,M_0005,C_00230,1440.96,0.0909,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.1316165391798351,0,0,0,0,0
TXN_60607ea214,2026-08-26 18:24:47.812316,M_0011,C_00643,3954.33,0.0079,ALLOW,Previously unseen device,NO_ACTION,0,-0.5068811664166597,1,0,0,0,0
TXN_7cb42610ae,2026-08-26 18:25:08.164662,M_0006,C_00748,634.34,0.0471,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.502263780853238,0,0,0,0,0
TXN_169f555462,2026-08-26 18:30:24.315086,M_0009,C_00387,3803.96,0.0244,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.06204600874383387,0,0,0,0,0
TXN_77169f33f1,2026-08-26 18:31:29.270015,M_0007,C_00764,5152.44,0.1257,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.25477685333376804,0,0,0,0,0
TXN_da91ce155f,2026-08-26 18:33:27.948671,M_0009,C_00556,88.56,0.0058,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.702556009673507,0,0,0,0,0
TXN_116388c507,2026-08-26 18:36:21.569122,M_0012,C_00563,4171.13,0.0263,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.057716219088208974,0,0,0,0,0
TXN_94fb7fee2e,2026-08-26 18:40:17.712804,M_0012,C_00476,1887.64,0.0226,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9318382797732319,0,0,0,0,0
TXN_cdee4b8d28,2026-08-26 18:41:33.804479,M_0004,C_00582,1517.51,0.0437,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3150701398656744,0,0,0,0,0
TXN_d57cbd9d2f,2026-08-26 18:54:50.169277,M_0000,C_00777,2488.85,0.4271,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,0.1740514513463978,0,0,0,0,1
TXN_937e4ec8db,2026-08-26 19:00:31.574744,M_0004,C_00347,1301.83,0.0254,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.007287690264454309,0,0,0,0,0
TXN_4979fecab7,2026-08-26 19:00:55.965189,M_0011,C_00344,684.41,0.0015,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.886841655431534,0,0,0,0,0
TXN_8117dae205,2026-08-26 19:02:18.521842,M_0009,C_00441,7048.11,0.3825,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.3709407132846452,0,0,0,0,0
TXN_c553ec24fb,2026-08-26 19:09:42.036652,M_0000,C_00109,2965.29,0.0224,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6480495897051036,0,0,0,0,0
TXN_1a36bc87c8,2026-08-26 19:09:55.435558,M_0002,C_00744,6759.49,0.072,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.1911351535495842,0,0,0,0,0
TXN_80d3f050af,2026-08-26 19:24:33.467474,M_0000,C_00734,2623.96,0.0174,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3077553137282155,0,0,0,0,0
TXN_f458873e4a,2026-08-26 19:26:14.355447,M_0000,C_00380,1060.09,0.016,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.249954480120023,0,0,0,0,0
TXN_cd03ce06e5,2026-08-26 19:29:24.519027,M_0000,C_00091,3117.29,0.008,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8000607263230365,0,0,0,0,0
TXN_2454c4e3bf,2026-08-26 19:34:03.832158,M_0006,C_00669,979.59,0.01,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.45968403530989455,0,0,0,0,0
TXN_7051645334,2026-08-26 19:39:00.001678,M_0009,C_00012,4818.78,0.04,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.38584552348858303,0,0,0,0,0
TXN_1437ce40d1,2026-08-26 19:40:32.445901,M_0012,C_00771,7941.33,0.3184,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.3870880529371201,0,0,0,0,0
TXN_5b096e141b,2026-08-26 19:40:43.626830,M_0000,C_00109,2065.18,0.0238,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.24840418035779233,0,0,0,0,0
TXN_f58d2ced5e,2026-08-26 19:41:25.685050,M_0013,C_00003,408.43,0.0056,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2143566873677039,0,0,0,0,0
TXN_29a7742132,2026-08-26 19:50:36.968727,M_0014,C_00095,1159.72,0.014,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4312799388076554,0,0,0,0,0
TXN_b4146affb8,2026-08-26 19:54:06.545454,M_0006,C_00159,340.11,0.0195,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.3225952961106444,0,0,0,0,0
TXN_696b0ff37c,2026-08-26 19:56:47.871699,M_0011,C_00759,5792.91,0.0133,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.2715312512714164,0,0,0,0,0
TXN_0bed135e4c,2026-08-26 19:59:42.177728,M_0014,C_00385,1271.35,0.017,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.22251603490996044,0,0,0,0,0
TXN_58371b95c1,2026-08-26 20:00:23.283603,M_0009,C_00447,5367.01,0.0147,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6273754488556614,0,0,0,0,0
TXN_432910cf01,2026-08-26 20:06:58.816364,M_0000,C_00354,2418.26,0.0464,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.10353992562931526,0,0,0,0,0
TXN_36a4396db7,2026-08-26 20:12:03.689327,M_0014,C_00471,1098.74,0.0241,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5446486199425182,0,0,0,0,0
TXN_774d547b71,2026-08-26 20:14:23.345384,M_0006,C_00243,855.69,0.1014,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.11578657430741388,0,0,0,0,0
TXN_406c724f3c,2026-08-26 20:16:58.759466,M_0011,C_00137,3350.46,0.0064,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7586661573796162,0,0,0,0,0
TXN_19acb6b7a7,2026-08-26 20:17:24.895148,M_0009,C_00603,2280.19,0.0468,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7350697608397455,0,0,0,0,0
TXN_eaa773091e,2026-08-26 20:28:28.222326,M_0011,C_00583,6486.5,0.0098,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5649257296996218,0,0,0,0,0
TXN_ffcf5174f7,2026-08-26 20:29:40.466836,M_0008,C_00040,4332.9,0.0124,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5238979928335354,0,0,0,0,0
TXN_f593a65180,2026-08-26 20:29:55.211284,M_0005,C_00445,1249.89,0.1012,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.09325658382640187,0,0,0,0,0
TXN_fa9ef2b165,2026-08-26 20:33:40.739810,M_0012,C_00367,6880.48,0.1031,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.9783221250291718,0,0,0,0,0
TXN_13c8ae0a94,2026-08-26 20:33:52.111675,M_0001,C_00305,463.38,0.0145,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.7276829103508728,0,0,0,0,0
TXN_9bce4e0f74,2026-08-26 20:37:59.537205,M_0013,C_00773,1508.53,0.0264,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.03431146750057383,0,0,0,0,0
TXN_41ec8ef03a,2026-08-26 20:48:16.495094,M_0004,C_00219,1161.84,0.2341,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,-0.2165011840317224,0,0,0,0,0
TXN_685b2f8ca6,2026-08-26 20:56:27.761168,M_0002,C_00481,7988.42,0.3321,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,0,1.7087638231490612,0,0,0,0,0
TXN_f0339b1f8a,2026-08-26 20:59:47.570347,M_0011,C_00433,4858.25,0.0134,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.12265275656124942,0,0,0,0,0
TXN_535d5e2396,2026-08-26 21:04:29.695777,M_0009,C_00447,3340.41,0.0198,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.2664913012551462,0,0,0,0,0
TXN_4af8e6fb60,2026-08-26 21:08:26.538075,M_0009,C_00410,2923.65,0.0484,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4503506542003518,0,0,0,0,0
TXN_8f9975dc38,2026-08-26 21:11:55.274823,M_0006,C_00640,624.55,0.0405,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5284652446635092,0,0,0,0,0
TXN_27a1646409,2026-08-26 21:13:05.103566,M_0008,C_00254,3998.27,0.0836,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3379197825505957,0,0,0,0,0
TXN_486df7a0df,2026-08-26 21:14:58.309776,M_0005,C_00467,50.0,0.1044,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.5058386897310034,0,0,0,0,0
TXN_50b96fe8be,2026-08-26 21:18:55.736456,M_0006,C_00601,951.13,0.0664,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3825886949069329,0,0,0,0,0
TXN_a3a02957df,2026-08-26 21:19:24.383603,M_0010,C_00406,148.44,0.0536,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.1850324615896612,0,0,0,0,0
TXN_8d84eaa5ef,2026-08-26 21:22:19.821311,M_0009,C_00012,5572.89,0.0517,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7203549704303697,0,0,0,0,0
TXN_d4df98660d,2026-08-26 21:27:44.608780,M_0010,C_00702,1531.35,0.4778,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,1,2.0210355755851412,0,0,0,0,0
TXN_33d3c576e8,2026-08-26 21:30:01.455865,M_0007,C_00631,4491.78,0.1105,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.03265151559529907,0,0,0,0,0
TXN_12d494c85e,2026-08-26 21:31:49.556493,M_0003,C_00112,3817.88,0.0724,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.28398912094426876,0,0,0,0,0
TXN_0ce9e006e6,2026-08-26 21:32:15.309966,M_0006,C_00243,605.89,0.0649,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5808868709452848,0,0,0,0,0
TXN_514c4fc26f,2026-08-26 21:34:14.251042,M_0002,C_00079,1096.64,0.0142,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2054498384361099,0,0,0,0,0
TXN_0656c40e20,2026-08-26 21:36:17.102025,M_0001,C_00599,5278.37,0.0889,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.12611750679868114,0,0,0,0,0
TXN_51df0b92fc,2026-08-26 21:41:00.635155,M_0000,C_00286,3019.96,0.0132,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7033263237509243,0,0,0,0,0
TXN_74ab9266db,2026-08-26 21:42:47.878855,M_0004,C_00273,824.27,0.0164,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7211971820403366,0,0,0,0,0
TXN_5219ebde4e,2026-08-26 21:46:27.669092,M_0008,C_00405,1688.08,0.0346,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9436249918075778,0,0,0,0,0
TXN_37a4408779,2026-08-26 21:47:28.324406,M_0014,C_00371,2096.1,0.1461,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.3198143616716231,0,0,0,0,0
TXN_e27c286f57,2026-08-26 21:54:11.154573,M_0014,C_00437,851.5,0.0174,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0077813663414423,0,0,0,0,0
TXN_a1e71a1885,2026-08-26 21:54:29.046647,M_0011,C_00344,6356.16,0.0038,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.509923096933218,0,0,0,0,0
TXN_92f3745206,2026-08-26 22:05:22.134937,M_0012,C_00725,13997.67,0.9738,ESCALATE,Very high amount vs merchant history,PENDING_MANUAL_REVIEW,1,3.700118634885726,0,0,0,0,0
TXN_30ec6b72f2,2026-08-26 22:12:00.915929,M_0014,C_00385,1864.14,0.025,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8851388424314873,0,0,0,0,0
TXN_4a72a213d1,2026-08-26 22:15:00.339059,M_0000,C_00633,1989.01,0.0196,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.32534083829530275,0,0,0,0,0
TXN_bdce4a879e,2026-08-26 22:28:47.017334,M_0012,C_00771,2906.61,0.128,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5438880287364694,0,0,0,0,0
TXN_f05fd41cc4,2026-08-26 22:33:04.570303,M_0011,C_00067,6202.0,0.0175,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4444070758719289,0,0,0,0,0
TXN_d06ded5579,2026-08-26 22:39:26.239992,M_0011,C_00228,6204.77,0.0176,ALLOW,Transaction country differs from customer profile,NO_ACTION,0,0.4452536799137012,0,0,0,0,1
TXN_0b793e3ed6,2026-08-26 22:44:59.787533,M_0003,C_00110,3889.87,0.0604,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.3217750018832347,0,0,0,0,0
TXN_47ecbf74bb,2026-08-26 22:51:54.406928,M_0011,C_00590,4019.97,0.0096,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4789324394144822,0,0,0,0,0
TXN_fbf37cb340,2026-08-26 23:03:55.452471,M_0006,C_00395,902.79,0.0487,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.24832010997897833,0,0,0,0,0
TXN_58e699861f,2026-08-26 23:07:34.521562,M_0011,C_00772,3741.46,0.0081,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5964002524049391,0,0,0,0,0
TXN_ea0ba4334a,2026-08-26 23:12:28.719916,M_0003,C_00139,9674.99,0.9516,ESCALATE,Very high amount vs merchant history,PENDING_MANUAL_REVIEW,1,3.3792214934210616,0,0,0,0,0
TXN_7aebf57900,2026-08-26 23:15:59.319369,M_0001,C_00396,4956.78,0.5167,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,0.0025301850370023364,0,0,0,0,1
TXN_14491e6619,2026-08-26 23:26:15.969618,M_0003,C_00673,6269.85,0.5564,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,0,1.5617106985039901,0,0,0,0,0
TXN_b12bb9b807,2026-08-26 23:29:27.906973,M_0003,C_00295,4122.18,0.1126,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.43268822858209327,0,0,0,0,0
TXN_9b7d17dadc,2026-08-26 23:35:59.943061,M_0009,C_00129,8944.67,0.3479,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,0,2.2097195007301136,0,0,0,0,0
TXN_856c8538db,2026-08-26 23:43:05.337472,M_0001,C_00221,3063.58,0.0694,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7250002849019227,0,0,0,0,0
TXN_8622d0ccba,2026-08-26 23:44:14.521437,M_0005,C_00506,794.5,0.0135,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6259341616567107,0,0,0,0,0
TXN_e1651afa72,2026-08-26 23:52:20.644477,M_0005,C_00783,50.0,0.111,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.501172586809474,0,0,0,0,0
TXN_9661bc56d2,2026-08-26 23:52:27.060060,M_0005,C_00160,3133.22,0.1147,ALLOW,Elevated amount vs merchant history,NO_ACTION,0,2.1269890059270753,0,0,0,0,0
TXN_7a5fe5b62a,2026-08-26 23:56:26.802170,M_0003,C_00733,1159.11,0.0435,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.1206525579130018,0,0,0,0,0
TXN_bc925ed799,2026-08-26 23:57:29.314393,M_0013,C_00131,346.17,0.0132,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2796763049985178,0,0,0,0,0
TXN_a94ae6ad88,2026-08-26 23:58:25.229099,M_0001,C_00195,2647.73,0.0161,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8836930894316799,0,0,0,0,0
TXN_753d2b6f62,2026-08-27 00:00:29.843576,M_0009,C_00238,1736.15,0.032,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9761571245845053,0,0,0,0,0
TXN_cfd48ed038,2026-08-27 00:11:08.191862,M_0014,C_00258,1391.13,0.0461,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.00018369662338903759,0,0,0,0,0
TXN_782afc5874,2026-08-27 00:13:54.593923,M_0004,C_00133,330.33,0.0336,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.4593779236973103,0,0,0,0,0
TXN_c3cd79d86f,2026-08-27 00:28:20.234766,M_0013,C_00595,985.35,0.0269,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5926537049099448,0,0,0,0,0
TXN_fb26dff1a1,2026-08-27 00:32:28.709698,M_0002,C_00237,3271.57,0.0834,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.2854910644719848,0,0,0,0,0
TXN_d8796a6f77,2026-08-27 00:32:55.058546,M_0002,C_00308,4195.57,0.0307,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.10495829849403078,0,0,0,0,0
TXN_191187b356,2026-08-27 00:34:52.655137,M_0009,C_00015,3591.61,0.0911,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.15694275767933694,0,0,0,0,0
TXN_3bdf465f5f,2026-08-27 00:39:22.669940,M_0003,C_00351,2022.34,0.0491,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6663794901369426,0,0,0,0,0
TXN_fb2ffdc9ae,2026-08-27 00:41:39.944022,M_0002,C_00281,7836.34,0.1755,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,0,1.6435471795414225,0,0,0,0,0
TXN_9d6cad21a9,2026-08-27 00:54:17.249024,M_0014,C_00676,1262.51,0.0194,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.24027663641281136,0,0,0,0,0
